track_id,reward_score,tempo,key,duration,genre,caption
midicaps_19f0d22acb49f80468471a25ff715e95,-0.8491140007972717,124,D major,178,"classical,soundtrack","A fast-paced classical piece that could serve as a soundtrack for an epic film or adventure, featuring a lively interplay between piano, brass section, trombone, piccolo, and clarinet, all set in the key of D major with a 4/4 time signature, creating a joyful and action-packed atmosphere throughout the song."
midicaps_13e65b8673935f11a2067f16dbcce822,1.6325879096984863,100,G major,70,"electronic,pop","This short, melodic electronic and pop song evokes a happy and relaxing Christmas vibe. Featuring an acoustic guitar and bass, tremolo strings, and drums, it maintains a moderate tempo in 4/4 time. Set in the key of G major, it incorporates a diverse chord progression of D/A, Eb/Bb, E/B, F, and F#6."
midicaps_1f260afe7ac8244f22904f60d0cf4415,-1.6912612915039062,120,A minor,76,"pop,rock","A relaxing and melodic pop song with a hint of rock influence, set in A minor with a 4/4 time signature and an Allegro tempo. The chord progression of G, Am, and E creates an emotional atmosphere, evoking feelings of love and a cinematic ambiance in this short composition."
midicaps_151fed3ccfb2bced26f49e246c011be5,1.3298121690750122,120,E major,270,"pop,world","A cheerful and relaxing pop song featuring an acoustic guitar, set in the key of E major with a moderate tempo of 120 beats per minute. The piece maintains a 4/4 time signature throughout, with a chord progression of Am, B7, Em, and F#m7. The melodies evoke feelings of love and happiness, creating a meditative atmosphere."
midicaps_1a90d67bc80303e824733df5b0db6ee0,1.400917410850525,120,A major,138,"electronic,ambient","A meditative and relaxing electronic ambient song featuring a string ensemble, acoustic guitar, fretless bass, pan flute, and choir, set in the key of A major with a 4/4 time signature and an Allegro tempo of 120 bpm, characterized by a chord progression of A, E, B, and E, evoking a sense of motivation and a hint of Christmas spirit."
midicaps_186ddef031b615d35d5388b504dd986c,-1.1444220542907715,155,F# major,82,"electronic,classical","A fast-paced and energetic electronic piece with classical influences, featuring a piano playing melodies in the key of F# major. The song evokes a cinematic atmosphere, blending dark and epic elements. It follows a 4/4 time signature and incorporates a chord progression of Gmaj7, Cm, and F#maj7."
midicaps_1419cc82b48db922bca1f0debaf969b4,1.6541032791137695,160,A major,189,"rock,electronic","A lively rock song with electronic elements that radiates happiness and positivity, featuring clean electric guitar, electric bass, piano, voice oohs, and pan flute, all coming together in a motivational and uplifting composition set in the key of A major with a fast tempo of 160 beats per minute and a 4/4 time signature."
midicaps_135c21ca1135ee51b07aaa7ea78bb059,1.0383895635604858,105,E minor,140,"classical,pop","A relaxing classical piece featuring an acoustic guitar, set in the key of E minor with a 3/4 time signature. The tempo is at a moderate 105 beats per minute, creating a meditative atmosphere. The chord progression includes Am7, C#m7, Eb7, Em, and F#m, adding depth to the composition. With a duration of 140 seconds, this song evokes feelings of love, happiness, and inspiration."
midicaps_167617009292760f748549be5ad27cc0,-0.01962081342935562,160,E minor,135,"rock,pop","This energetic rock song, infused with a pop sensibility, radiates happiness and positivity. Driven by overdriven and distorted guitars, a grooving electric bass, a vibrant brass section, and the soulful tones of a Hammond organ, it's a melodic powerhouse. Set in the key of E minor, it maintains a lively Vivace tempo and a 4/4 time signature throughout its duration."
midicaps_18392bd3fb92a4599757c7f883afa22b,-1.9637696743011475,240,C# minor,206,"classical,soundtrack","A classical piece with a cinematic flair, this song is characterized by its very fast tempo and C# minor key. The bassoon, clarinet, pizzicato strings, French horn, and trumpet come together to create an epic and dramatic atmosphere, evoking images of adventure and darkness. The composition follows a 4/4 time signature and features a chord progression of Ab, C#m, and F#m."
midicaps_18539c5821940264cd08902ec1114c7c,0.5692692399024963,89,F# minor,93,"pop,electronic","This short pop song in F# minor exudes happiness and energy through its melodies. Drums, electric guitar, piano, and harpsichord come together to create a lively sound at an Andante tempo. The 4/4 time signature keeps the song grounded as it explores themes of love. The chord progression of F#m7, B7/D#, F#m, and B7 adds to its uplifting feel."
midicaps_11c53c43494fb17a7511acf15641fded,-0.975807249546051,100,C major,170,"classical,orchestral","A classical orchestral piece that evokes a sense of drama and adventure, as if it were part of a film soundtrack. The string ensemble takes the lead, accompanied by pizzicato strings, whistle, clarinet, and music box, creating an epic and cinematic atmosphere. Set in the key of C major with a 4/4 time signature, the composition maintains a moderate tempo throughout its duration."
midicaps_151adbc9c7e020db12dccaf85ed1c064,-2.577139377593994,100,D minor,380,"electronic,ambient","A lengthy electronic composition with ambient elements, this piece is characterized by its melodic and dreamy atmosphere, evoking a sense of space and relaxation tinged with a hint of darkness. Synth effects, distorted guitar, synth lead, synth bass, and clavinet weave together to create its unique soundscape. Set in the key of D minor with a 4/4 time signature, it unfolds at a Moderato tempo, featuring a chord sequence of C, Gm7, Fmaj7, Gm7, and G6."
midicaps_1016a8887fc1987fbdd390c0b8a3a513,0.636814296245575,65,Eb major,266,"classical,pop","A melodic classical and pop Christmas song featuring a piano, flute, acoustic bass, synth strings, and choir. The piece is in the key of Eb major with a 4/4 time signature and an Adagio tempo of 65 bpm. The main chord progression of Eb, Cm7, Fm7, and Bb7 repeats throughout the song, creating a relaxing and meditative atmosphere suitable for film soundtracks."
midicaps_142e98243f0275c80bbd5aba391deba1,-0.20706474781036377,108,A major,45,"electronic,pop","This short, upbeat electronic song in A major features a kalimba, acoustic guitar, piano, banjo, and synth bass, all working together to create a happy and motivational atmosphere. With a moderate tempo of 108 beats per minute and a 4/4 time signature, it maintains a steady and relaxing rhythm throughout."
midicaps_1cb8161ceda852c25bec267ba9f7ed8f,-0.7515638470649719,61,C# major,268,"electronic,ambient","A relaxing and meditative electronic ambient song in C# major, featuring a blend of piano, clavinet, drums, synth pad, and music box. With a slow Adagio tempo and a 4/4 time signature, it creates a spacious and melodic atmosphere. The chord progression of Ebm, Ab7, C#, C#6, and F# adds to its soothing ambiance."
midicaps_147e8a551f0661bbb0d0d55403419caa,-1.7963823080062866,123,C major,104,"electronic,soundtrack","This short electronic soundtrack piece in C major features an orchestral harp, piccolo, drums, brass section, and string ensemble, creating a melodic and epic atmosphere suitable for film or corporate use. With a tempo of 123 BPM (Allegro) and a 4/4 time signature, it progresses through a chord sequence of C, F/C, Cm7, G7, and C/G, evoking a happy and cinematic mood."
midicaps_13d14dbfd92b8a9899c59cc3edb961b2,-0.35140687227249146,120,D minor,98,"pop,electronic","A joyful and emotional pop piano piece in D minor, with a touch of electronic elements. The song is in 3/4 time signature and moves at an Allegro tempo. Throughout the short song, the chords Dm and C repeat, creating a melodic and relaxing atmosphere filled with love and happiness."
midicaps_17c4e6491505d688a9046a5e2f8c1ca1,-0.5928307175636292,95,G major,147,"classical,electronic","A relaxing classical piece featuring an acoustic guitar, set in the key of G major with a 1/4 time signature and a Moderato tempo. The song evokes feelings of happiness, love, and inspiration, making it suitable for use in films. The main chord progression consists of G, Cmaj7, and D/A."
midicaps_1722628abbc2aab5616df25293f916a2,1.6704165935516357,68,G major,245,"pop,rock","A relaxing pop Christmas song in G major, featuring a piano, string ensemble, acoustic guitar, drums, and fretless bass, all playing together at a slow Adagio tempo in 4/4 time, creating a melodic and meditative atmosphere perfect for the holiday season."
midicaps_14cf1bc5b00ca8a63ff05e84a76be08c,-0.8995985388755798,120,C minor,166,"pop,rock","A cheerful pop song with a touch of rock, featuring a piano and drums, that evokes feelings of love and happiness. Set in the key of C minor with a 4/4 time signature, it moves at an Allegro tempo and incorporates a chord progression of Am7, Cm7, Am7b5, and Abmaj7."
midicaps_1eb1f8f3c5b83aac48ac5cff6568c040,-0.9624683260917664,93,G major,154,"electronic,pop","A cheerful electronic and pop song with a touch of Christmas spirit, featuring a string ensemble, synth strings, electric and acoustic guitars, and pizzicato strings. Set in the key of G major with a 4/4 time signature, it moves at a moderate tempo of 93 beats per minute. The chord progression of D6, C, G, Am7, and D7 adds to its uplifting and romantic atmosphere."
midicaps_156e3acb0c111dae2aa052b60831e340,-0.33880117535591125,130,F# major,248,"electronic,ambient","An electronic ambient song with a melodic and spacey feel, featuring clean electric guitar, flute, synth pad, and fretless bass. The track is in F# major, has a 4/4 time signature, and moves at an Allegro tempo of 130 BPM. Throughout the piece, the chord progression of F#, C#, and Abm is frequently repeated, creating a motivational and dreamy atmosphere."
midicaps_14d25265785e605590eda3576236c2df,1.3371742963790894,120,Eb major,175,"pop,electronic","A melodic pop song with electronic elements, featuring a piano and harmonica, evoking a mix of emotions from happiness to darkness. Set in the key of Eb major with a 4/4 time signature, it moves at an Allegro tempo, with the chords Eb, Bb, and Ab making occasional appearances throughout the piece."
midicaps_1095c129e5017c8113b6ff224ca2436c,1.0711159706115723,120,C major,172,"electronic,ambient","An uplifting electronic ambient song featuring acoustic and electric guitars, drums, tuba, and choir, creating a motivational and inspiring atmosphere. Set in C major with a moderate tempo, the piece maintains a 4/4 time signature throughout, with the G7 and C chords forming the harmonic foundation."
midicaps_111f2a034bf188510927435d4fded668,-1.6124985218048096,120,G major,72,"pop,jazz","A short and sweet Christmas pop song with jazz influences, featuring a melodic interplay between trumpet, alto saxophone, and electric guitar, supported by acoustic bass and drums, all grooving together at an Allegro tempo in a 4/4 time signature, while exploring the chords F#7, F7, E7, and A7 in the key of G major, evoking a joyful and cinematic atmosphere."
midicaps_19475d2c4fe49ecf938b0e8d3220ea97,0.38698235154151917,108,C major,222,"pop,electronic","A heartfelt pop song with a touch of electronic elements, featuring a solo piano that evokes emotions of love and relaxation. Set in the key of C major with a 4/4 time signature, the piece maintains a Moderato tempo throughout. The chord progression of C, F, G7, C, and F forms the harmonic backbone of this melodic composition."
midicaps_1b6fdb90fef6456a13091aa89402419b,-1.9100496768951416,188,A minor,218,"classical,soundtrack","A classical piece that could be part of a film soundtrack, featuring a harmonica and reed organ. The composition is in A minor, with a 4/4 time signature and a Presto tempo. It evokes a relaxing and emotional atmosphere, with hints of happiness and love. The main chord progression consists of Fmaj7, Em, and A."
midicaps_133b18ebcc93423fc46b2ff8e7a76b15,-2.1992170810699463,132,F minor,234,"pop,soundtrack","A joyful and melodic pop song with a Christmas vibe, featuring a lively blend of piano, brass section, Hammond organ, drums, and string ensemble. Set in the key of F minor with a 4/4 time signature, it moves at an energetic Allegro tempo. The chord progression of C, Bbm, and Fm adds to its uplifting and motivational atmosphere."
midicaps_1f77d5245732ae294f3286309499a08a,-0.7612434029579163,140,C major,24,"electronic,ambient","A short fragment of slow and dark electronic music featuring a Hammond organ. It has a relaxing and emotional vibe, set in the key of C major with a 4/4 time signature and a fast tempo of 140 beats per minute. The chord progression includes Dm, Em7, and Cmaj7."
midicaps_1ba66f74b5d5b0446e9f95f6e823d4ad,0.5245627164840698,119,D minor,222,"electronic,rock","A melodic electronic song with rock influences, featuring distorted guitars, string ensemble, drums, synth pads, and electric bass. The mood is corporate, relaxing, and happy, with a hint of Christmas cheer. Set in D minor with a moderate tempo of 119 bpm and a 4/4 time signature, the song revolves around the chord progression of C6, Dm, and C."
midicaps_19424bee28b4d11bfcc68f1110f03f9d,-0.5615501403808594,111,G minor,17,"classical,soundtrack","A short fragment of classical and soundtrack music featuring a clavinet, set in the key of G minor with a moderate tempo and 4/4 time signature. The mood is dark, emotional, and reminiscent of a film score, with a slow and melodic progression through the chords Fm, Gm, and Cm."
midicaps_1a0ffd9749a671b1edfdfcc77aad3197,0.491502970457077,68,G major,209,"rock,pop","A melodic rock song with a touch of pop, featuring distorted guitars, honky-tonk piano, clean electric guitar, string ensemble, and flute, all contributing to a mood that balances love, happiness, and a hint of darkness. Set in the key of G major with a 4/4 time signature, the piece moves at an Adagio tempo, creating a slow and expressive atmosphere throughout its duration."
midicaps_1b6f11628214587a6721cc5914a3ece9,-1.634596347808838,100,G major,172,"electronic,classical","A melodic electronic song with classical influences, set in a 6/8 time signature and a Moderato tempo. The piano leads the way, playing through a chord sequence of D, Em, D7/F#, Em, and D7 in the key of G major, creating an atmosphere that's equal parts energetic and relaxing, with a hint of darkness suitable for film."
midicaps_14b0733f853094a94d532550f51c5eb6,0.14304140210151672,165,C major,212,"rock,electronic","A melodic rock song with electronic elements, featuring distorted and acoustic guitars, harpsichord, electric bass, and drums. Set in C major with a 4/4 time signature, it moves at a very fast tempo of 165 BPM. The chord progression of E and G6 repeats throughout, contributing to the track's epic and energetic atmosphere, tinged with a hint of darkness."
midicaps_102f35dc1206574c12630d79edd61f6b,-1.264870285987854,88,F major,134,"electronic,soundtrack","A dark and epic electronic soundtrack, featuring a piano, unfolds at an Andante tempo in 4/4 time. Set in the key of F major, the composition is characterized by a chord sequence of F/C, Bm, Bb/C, Cmaj7, and Ab/C, creating a cinematic atmosphere with melodic undertones, well-suited for film or action scenes."
midicaps_166c716b64e5f67aa3b418a5e1301cc2,-0.9124824404716492,120,C minor,499,"classical,electronic","A lengthy classical and electronic composition in C minor, featuring a piano that weaves through dark, melodic, and epic themes. With a moderate tempo and a 4/4 time signature, it evokes a cinematic atmosphere, alternating between moments of relaxation and intensity. The harmonic structure revolves around the chords C7, Cm, D, Cm, and Caug, adding depth to this captivating piece."
midicaps_171882302c5f462b60b045f06578aa2b,-0.4625105559825897,96,G major,267,"electronic,soundtrack","A melodic electronic soundtrack featuring a percussive organ, brass section, fretless bass, drums, and electric guitar, set in a moderate 4/4 tempo. The song is in the key of G major and frequently revolves around the chord progression A, C#m7, and D, creating a cinematic and epic atmosphere with a hint of relaxation and a touch of Christmas spirit."
midicaps_10bb2142e05c5a9901693fdcacb4757b,1.0963051319122314,126,E major,180,"pop,instrumentalpop","A cheerful pop song with a Christmas vibe, featuring electric and acoustic guitars, synth pad, violin, and electric bass, all working together to create a melodic and meditative atmosphere. Set in the key of E major with a 4/4 time signature, the song moves at an Allegro tempo of 126 beats per minute, with the chords A and E providing the harmonic foundation throughout."
midicaps_126739400003e984d11d0f16f5f0dfcd,-2.387026071548462,85,F major,232,"pop,classical","A soothing pop song with classical influences, characterized by its relaxing and melodic nature. The piano and acoustic guitar take the lead, accompanied by the ethereal tones of a choir and synth voice, with the celesta adding a touch of whimsy. Set in the key of F major and moving at an Andante pace, the piece follows a recurring chord progression of Bb, C, F, and C throughout its duration, evoking a sense of emotional depth and love."
midicaps_195475bdee288bac4dcbed67674f5684,-0.48866602778434753,110,C major,140,"electronic,ambient","This electronic ambient song, set in a moderate 4/4 tempo, evokes a motivational and corporate atmosphere. The tinkle bell, soprano saxophone, synth lead, orchestral harp, and slap bass weave together to create a melodic and dreamy soundscape. With the key of C major, the piece frequently alternates between the chords F and Cmaj7 throughout its duration."
midicaps_1ceffa88b33f0d7ed0d4d3f292cbfdd8,0.0961613580584526,90,Ab major,21,"electronic,ambient","A short fragment of electronic music with a dark and energetic vibe, featuring a piano playing melodies in the key of Ab major. The piece maintains a moderate tempo and a 4/4 time signature, with a chord progression of Bb, Eb, and Ab."
midicaps_16919b92631ae79da9f6d2b5ffd0939f,0.6152730584144592,126,F major,299,"electronic,pop","A melodic electronic song with a touch of pop, featuring electric and overdriven guitars, synth pads, fretless bass, and piano. Set in the key of F major with a 4/4 time signature, it maintains a fast tempo of 126 beats per minute. The recurring chord progression of F, Dm7, Eb6, F, and Dm7 lends to its uplifting and energetic atmosphere, while also incorporating elements of love and darkness."
midicaps_10bc316af21d23e5961cbc925e15e005,-1.5361037254333496,128,D major,48,"electronic,pop","This short electronic song in D major radiates a joyful, game-like atmosphere with its melodic synth brass and trumpet leads, supported by a lively drum beat, all moving at a fast tempo of 128 BPM in a 4/4 time signature."
midicaps_1450ab4b1e52e25438de8e7eab60c180,-0.434124618768692,108,G major,224,"pop,electronic","A charming pop song featuring a delightful ensemble of piano, clarinet, oboe, flute, and bassoon, evoking feelings of love and happiness. Set in the key of G major with a 2/4 time signature, it maintains a moderate tempo throughout. The harmonic foundation alternates between the chords of G and D, creating a soothing and melodic atmosphere that would be well-suited for a film soundtrack."
midicaps_10d9fd9580def4664d75cdf8548d146b,-0.03268919885158539,118,E major,301,"electronic,rock","This lengthy electronic composition, infused with elements of rock, exudes a melodic and uplifting atmosphere. The choir, string ensemble, drums, and electric bass unite to create a motivational soundscape. Set in the key of E major and maintaining a moderate tempo, the piece is characterized by the recurring chord progression of A, E, B, A, and E throughout its 4/4 time signature."
midicaps_16473e6950cf6007f73556bf41f70141,-0.09944934397935867,100,G major,494,"electronic,ambient","A lengthy electronic composition unfolds at a moderate tempo, its dark and meditative atmosphere punctuated by the interplay of electric guitar, drums, and string ensembles. The piece, set in G major and 4/4 time, is characterized by a recurring chord progression of Am, Bm, and C. Synth strings add depth to the soundscape, while the occasional applause contributes to the immersive experience. The result is a melodic and relaxing journey that invites introspection."
midicaps_12f8eca4724e67b2267fd6a644934794,0.3372260630130768,90,G minor,309,"electronic,ambient","A meditative and relaxing electronic ambient piece with a moderate tempo, featuring a piano, alto saxophone, electric guitar, and drums. The song is in the key of G minor and has a 4/4 time signature. The main chord progression is Dm7, Gm, and A. This lengthy composition evokes a sense of spaciousness and dreaminess through its melodic elements."
midicaps_1e01c6b1ac9a580defdd7f0318f7fa2a,1.0386950969696045,82,A minor,237,"electronic,soundtrack","A dark and epic electronic soundtrack that could be used in a film, featuring orchestra hits, synth strings, pads, and bass, as well as timpani, all contributing to a spacey and relaxing atmosphere, set in a moderate 4/4 tempo in the key of A minor, with a chord progression of A7, C, D7, A, and Gaug."
midicaps_19a5eff8191bd93f03f289afd9f826eb,1.9041905403137207,84,D major,260,"electronic,ambient","A soothing electronic and ambient composition that evokes a sense of relaxation and meditation. The acoustic guitar and shakuhachi take the lead, accompanied by a whistle, electric bass, and string ensemble. Set in the key of D major with a moderate tempo, the song features a chord progression of Gmaj7, D, Dmaj7, Bm, and A, creating a dreamy and melodic atmosphere throughout its duration."
midicaps_175ac80464a8fe48bd3259aec9a0c8b8,-0.6271692514419556,150,D major,80,"classical,orchestral","A vivacious classical orchestral piece in D major, featuring a choir, string ensemble, trombone, and French horn, evoking an epic and cinematic atmosphere with hints of romance and emotion, all packed into a concise arrangement that follows a chord progression of D, F#m7, D, A, and F#m."
midicaps_17c2795a4cafec862313d73e21590290,1.283432960510254,108,F major,148,"pop,classical","A cheerful Christmas pop song with classical influences, featuring a piano, piccolo, flute, acoustic bass, and drums. The melody is played in a Moderato tempo and 4/4 time signature, set in the key of F major. The main chord progression consists of F, C7, F, Bbmaj7, and C."
midicaps_1cd44b4864e80fbb830b01371601d3b5,-0.6061487793922424,118,C minor,319,"electronic,soundtrack","A lengthy electronic composition with a cinematic flair, this piece in C minor sets a relaxing yet slightly dark mood. Synth effects intertwine with the soulful tones of alto and tenor saxophones, creating an emotional tapestry. With a steady 4/4 time signature and an Allegro tempo, the harmonic structure revolves around the chords of F, Am, and Dm."
midicaps_1f59a9f375a0cfa6a7d7ded2614c19ee,-1.0775532722473145,82,G major,183,"pop,electronic","A cheerful pop song with a touch of electronic elements, featuring an accordion, clean electric guitar, alto saxophone, electric bass, and drums. The piece maintains a slow Andante tempo in 4/4 time, set in the key of G major, with a chord progression of G, Am, D, G, and C6. Despite the overall happy mood, there are hints of darkness woven into the melodic tapestry, creating an intriguing contrast."
midicaps_19212c9c16d3631527f6162e826155e4,-1.554621696472168,136,G minor,628,"classical,soundtrack","A lengthy classical composition in G minor, this piece evokes the grandeur of epic films. With a brisk Allegro tempo and a 4/4 time signature, it's a whirlwind of action and emotion. The piano and string ensemble intertwine, creating a tapestry of sound that unfolds over the course of the piece, with a chord progression of Gm, D7, A, D, and D7 adding to its dramatic appeal."
midicaps_13ec53cf804880e9f70c1c6717b10b56,-1.1274523735046387,120,G major,179,"electronic,classical","A lively electronic classical composition featuring harpsichord and trumpet, set in G major with a 4/4 time signature. The Allegro tempo and the frequently recurring G and D7 chord progression contribute to its energetic and joyful atmosphere, making it suitable for film or game soundtracks, while also incorporating some darker elements."
midicaps_15910d1bedac62a15bed0eb694970f08,-1.031060814857483,133,F minor,245,"rock,pop","A fast-paced rock song in F minor, brimming with energy and captivating melodies. Distorted guitars, drums, and electric bass drive the composition forward, creating an epic and action-packed atmosphere with dark undertones."
midicaps_1aaaab19d26c9204f11d575d8b6700f5,-0.6648017764091492,180,G major,13,"pop,rock","A very short and fast-paced pop Christmas fragment, featuring a blend of electric bass, piano, trumpet, clarinet, and drums, evoking a joyful and motivational mood, with a single occurrence of the Gmaj7, Cmaj7, D7, G, and C chord progression in the key of G major and a 6/8 time signature."
midicaps_1b0853a33478c53a7c734296f437d4c1,0.7304508686065674,89,E minor,276,"pop,rock","This pop song in E minor radiates happiness and love, with a hint of Christmas cheer. The electric bass, piano, flute, and drums create a melodic backdrop, occasionally punctuated by the surprising sound of a gunshot. Set in a 12/8 time signature and moving at an Andante pace, the composition features a chord progression of Em, Ebaug, G/D, Dm, and C."
midicaps_135d5bfccc4f1cbd332cdc281833652e,-0.7997850775718689,170,B major,11,"electronic,classical","A very short fragment of energetic electronic music in B major, featuring a single Ebm7 chord and a fast Presto tempo in 4/4 time signature, evoking a sense of darkness and epic cinematic vibes."
midicaps_10c0d2e1ee5c21ec98b94d237bbef7e7,0.7064814567565918,100,C major,317,"jazz,pop","A lengthy jazz and pop fusion piece with a Christmas vibe, featuring a brass section and trumpet playing melodic lines over a repeating chord progression of Cmaj7 and Dm. The mood is joyful and corporate, set in a moderate 4/4 tempo in the key of C major."
midicaps_1fdbb23b4e99d18ffb2631b35c15941f,-0.34999391436576843,80,C major,123,"ambient,electronic","A relaxing ambient electronic song that evokes a sense of epic emotion, suitable for use in film. The piano plays a melody in C major at an Andante tempo, with a chord progression of C, Dm7, G7/B, C, and F6. The piece maintains a steady 4/4 time signature throughout."
midicaps_1d5647f01f9ac41d4ededa200e54ed6d,-0.9246920347213745,120,Ab major,94,"electronic,soundtrack","A short electronic soundtrack piece in Ab major, featuring a blend of music box, piano, church organ, celesta, and acoustic guitar. With a tempo of 120 BPM and a 4/4 time signature, it evokes a cinematic atmosphere, alternating between dark and energetic moods while maintaining a melodic essence. The composition showcases a single instance of the chord progression Abmaj7, Eb6, Ab6, Eb6, and Eb7, adding depth to its filmic character."
midicaps_179886f75bbc8a1c76876114ec16dd1a,-1.424698829650879,80,C major,246,"pop,rock","A slow and melodic pop song in C major, featuring a piano that plays a lovely melody, evoking a relaxing and happy mood. The piece maintains a 4/4 time signature throughout and follows a chord progression of Am, G, F, C, and G. With its gentle pace and emotive character, this song could be well-suited for a film soundtrack."
midicaps_13184c15c8a48bdd833cc573c95f3b72,0.2551203966140747,108,G major,278,"electronic,pop","This melodic electronic song, infused with a touch of pop, evokes a meditative and relaxing atmosphere. With a moderate tempo of 108 beats per minute and set in the key of G major, it features a diverse instrumentation including distortion guitar, trumpet, tenor saxophone, electric guitar, and synth strings. The piece maintains a 4/4 time signature throughout, with a frequently recurring chord progression of B, Em, C, G, and D."
midicaps_1557bc8737b8b1b2533b4d58413b48c7,-1.5860860347747803,116,D major,34,"electronic,pop","This short electronic song in D major features a blend of electric bass, vibraphone, clean electric guitar, and synth lead, creating a unique mix of happy and dark moods. With a moderate tempo of 116 beats per minute and a 1/4 time signature, the piece revolves around the chords A and Bm7, resulting in an energetic yet melodic composition."
midicaps_1857aaaf667202758bd8fb62bbd3344a,1.1577894687652588,135,E major,175,"electronic,ambient","A melodic electronic song with a dreamy atmosphere, featuring electric guitar, piano, voice oohs, acoustic guitar, and acoustic bass. Set in the key of E major with a 4/4 time signature, it moves at an Allegro tempo. The chord progression of E, E7, A, E, and B7 adds to its motivational and relaxing vibe."
midicaps_1a4808bb82880a1c6ca215b99fb73128,0.12823772430419922,138,Ab major,42,"electronic,classical","A short, melodic electronic song in Ab major with an energetic Allegro tempo and a 4/4 time signature, featuring a chord progression of Eb, Bbm7, Bb, C#maj7, and Ab, evoking a mix of dark and happy moods that could be well-suited for a film soundtrack."
midicaps_1b6f4217f4b4374c7b151984df68cfae,-1.4786336421966553,120,F# major,254,"rock,electronic","An energetic rock and electronic fusion, this song is driven by the powerful combination of overdriven and distorted guitars, electric bass, drums, and synth pads. Set in the key of F# major with a 4/4 time signature, it maintains an Allegro tempo throughout. The recurring chord progression of G, F#, C#, G, and F# adds to its melodic appeal, while the dark undertones and epic moments create an action-packed atmosphere."
midicaps_1a32aedd62a5dee05e610a20032fe508,-0.4581824541091919,120,A major,260,"folk,pop","A joyful folk song featuring acoustic bass, piano, violin, shana, and tenor saxophone, set in a moderate 4/4 tempo. The piece, in the key of A major, evokes a sense of happiness and has a corporate, film-like quality with its melodic and uplifting nature."
midicaps_1e3532b167413900ee7b4d63d03dfb1e,-1.0479702949523926,170,D major,158,"electronic,pop","A lively electronic song with a touch of pop, featuring a flute and trumpet leading the melodies, supported by a brass section, acoustic bass, and drums. Set in D major with a 4/4 time signature, it moves at a brisk Presto tempo, evoking a mix of happiness and energy. The chord progression of G, D, A, A7, and D adds to its uplifting and melodic nature."
midicaps_18526ced512314520ab7a83f91654403,-1.043208122253418,120,F minor,167,"pop,jazz","A cheerful and melodic pop Christmas song with jazz influences, featuring an accordion and electric piano leading the way, supported by drums, rock organ, and acoustic bass. Set in F minor with a 4/4 time signature, it moves at an Allegro tempo of 120 beats per minute, creating a lively and festive atmosphere. The chord progression of Bbm, Cm, C#, Bbm, and Cm adds to the song's charming appeal, evoking feelings of love and relaxation."
midicaps_1fb1763eba3ec7a324607a7ae25a9281,-0.40613269805908203,166,A major,237,"rock,pop","This energetic rock song in A major is filled with happiness and positivity. Distorted guitars and a string section consisting of violins and violas play the melodies, while the electric bass and drums keep the rhythm going at a fast Presto tempo. The main chord progression of A, C#, D, A, C# repeats throughout the song, adding to its catchy and fun vibe."
midicaps_19c29e94490bae22bc94988454f6a099,1.2188315391540527,85,F major,76,"electronic,ambient","This short electronic song in F major features a celesta and synth lead playing melodies over a piano, string ensemble, and drums. It has a relaxing and dreamy atmosphere with an epic and spacey feel, suitable for use in films. The moderate tempo and 4/4 time signature provide a steady foundation for the frequently repeating Gm7, C, and Am7 chord progression."
midicaps_1caeba77b512b05bb638d88cd46c128f,1.3879585266113281,120,D minor,361,"electronic,easylistening","This lengthy electronic composition unfolds at a moderate tempo, inviting the listener into a dreamy, meditative space. Acoustic guitar and piano intertwine with electric piano and synth strings, weaving intricate melodies over a steady drum beat. Set in the key of D minor and maintaining a 4/4 time signature, the piece is characterized by a recurring chord sequence of Am, Bb, Am, and Gm, creating a soothing and immersive atmosphere."
midicaps_10d1186c6c2a4a2d08eac926bb05dec7,-0.0640907734632492,118,G major,98,"electronic,soundtrack","A melodic and energetic electronic soundtrack featuring a piano, set in a 3/4 time signature with an Allegro tempo. The piece is in the key of G major and revolves around the chords A7, D, and G. Despite its short duration, it manages to evoke a mix of relaxation and darkness, making it suitable for film."
midicaps_11d2108d20fd37ef0cc81205b953dac8,0.3897307217121124,140,B minor,158,"electronic,rock","This upbeat electronic song, infused with elements of rock, radiates happiness and positivity. With a fast tempo of 140 beats per minute and a 4/4 time signature, it features an electric guitar, string ensemble, violin, voice oohs, and tenor saxophone, all contributing to its motivational and corporate vibe. Set in the key of B minor, the melody is underpinned by a recurring chord progression of G, A, D, and Bm."
midicaps_1dee130ba08ef74df0cedad3e838ef7e,0.5895764231681824,125,F major,227,"electronic,pop","An upbeat electronic song featuring an acoustic guitar, set in the key of F major with a 4/4 time signature and an Allegro tempo. The melody evokes a corporate and motivational atmosphere, alternating between the chords of F and C throughout the piece."
midicaps_1aeadea1dc6777de48633ed028e09a44,1.8758633136749268,128,G major,396,"pop,soundtrack","A lengthy pop song with a soundtrack vibe, this cheerful and motivational piece is perfect for the Christmas season. Featuring a brass section, acoustic and clean electric guitars, fretless bass, and synth strings, it maintains a fast tempo and a 4/4 time signature throughout. Set in the key of G major, it's characterized by a recurring sequence of C and A chords, adding to its uplifting corporate ambiance."
